Venue,Date,Day of Week,Event/Artist Name,Genre,Promoter Code,Promoter Name,Tickets Sold,Venue Capacity,Capacity Rate,Gross Ticket Revenue,Avg Ticket Price (incl. TW rebate),Bar Revenue,Avg Alcohol $/Guest,Band(s) Guarantee,% of Gross Ticket Revenue,Gate Settlement Gain/(Loss),Show Gross Proceeds,Source Year (file),Source File,Data Notes,Date_parsed
Magic Stick,2023-02-10,2023-02-10 00:00:00,Cassian,Electronic/Dance,5.0,Paxahau - Tom Pattyn,298.0,750.0,0.3973333333,6842.0,22.95973154,8727.0,29.2852349,5350.0,0.7819351067,-4054.07,4672.93,2023,2023_Magic_Stick.xlsx,,2023-02-10
Magic Stick,2023-02-11,2023-02-11 00:00:00,Terrence Parker,Electronic/Dance,1.0,In-House - Zach,105.0,750.0,0.14,1849.0,17.60952381,2474.0,23.56190476,2500.0,1.352082207,-3311.28,-837.28,2023,2023_Magic_Stick.xlsx,,2023-02-11
Majestic Theatre,2023-02-17,2023-02-17 00:00:00,Babytron,Hip-Hop/R&B,,,1100.0,1100.0,1.0,38345.0,34.85909090909091,6106.46,5.551327272727272,16074.32,0.4192025035858651,17105.92,23212.38,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-02-17
Magic Stick,2023-02-18,2023-02-18 00:00:00,Pan Pot,Electronic/Dance,5.0,Paxahau - Tom Pattyn,546.0,750.0,0.728,15444.5,28.28663004,14099.0,25.82234432,7300.0,0.4726601703,2186.19,16285.19,2023,2023_Magic_Stick.xlsx,,2023-02-18
Majestic Theatre,2023-02-23,2023-02-23 00:00:00,Viagra Boys,Rock,,,1100.0,1100.0,1.0,34201.5,31.09227272727273,16670.49,15.15499090909091,16000.0,0.4678157390757715,13647.13,30317.62,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-02-23
Magic Stick,2023-02-24,2023-02-24 00:00:00,Masteria,Electronic/Dance,5.0,Paxahau - Tom Pattyn,310.0,750.0,0.4133333333,5367.0,17.31290323,11062.0,35.68387097,2150.0,0.4005962363,481.42,11543.42,2023,2023_Magic_Stick.xlsx,,2023-02-24
Majestic Theatre,2023-02-25,2023-02-25 00:00:00,Margo Price,Country/Americana,,,639.0,1100.0,0.5809090909090909,26372.0,41.27073552425665,10749.76,16.82278560250391,15000.0,0.5687850750796299,-1027.27,9722.489999999998,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-02-25
Majestic Theatre,2023-03-01,2023-03-01 00:00:00,Cory Wong,Jazz/Blues/Soul,,,1100.0,1100.0,1.0,43043.5,39.13045454545455,12525.32,11.38665454545455,19923.13,0.4628603621917362,11200.76,23726.08,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-01
Majestic Theatre,2023-03-02,2023-03-02 00:00:00,Wood Brothers,Rock,,,618.0,1100.0,0.5618181818181818,22722.0,36.76699029126213,12593.56,20.377928802589,11400.0,0.5017163982043834,3721.03,16314.59,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-02
Magic Stick,2023-03-04,2023-03-04 00:00:00,Solrado,Electronic/Dance,5.0,Paxahau - Tom Pattyn,341.0,750.0,0.4546666667,9061.0,26.57184751,10288.0,30.17008798,5300.0,0.5849244013,-1394.99,8893.01,2023,2023_Magic_Stick.xlsx,,2023-03-04
Majestic Theatre,2023-03-04,2023-03-04 00:00:00,Shrek Rave,Electronic/Dance,,,628.0,1100.0,0.5709090909090909,22501.5,35.83041401273886,11681.66,18.60136942675159,13261.2,0.5893473768415439,305.67,11987.33,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-04
Majestic Theatre,2023-03-05,2023-03-05 00:00:00,Alvvays,Rock,,,1100.0,1100.0,1.0,34921.0,31.74636363636364,9367.83,8.516209090909092,13284.71,0.3804218092265399,15362.89,24730.72,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-05
Majestic Theatre,2023-03-10,2023-03-10 00:00:00,Eluveitie,Metal/Hard Rock,,,593.0,1100.0,0.5390909090909091,22552.0,38.03035413153457,8577.27,14.46419898819562,7000.0,0.3103937566512947,9320.69,17897.96,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-10
Majestic Theatre,2023-03-11,2023-03-11 00:00:00,Elderbrook,Electronic/Dance,,,1100.0,1100.0,1.0,31055.0,28.23181818181818,21119.64,19.19967272727273,12110.05,0.389954918692642,9969.03,31088.67,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-11
Magic Stick,2023-03-11,2023-03-11 00:00:00,Kalusha Orchestra,Jazz/Blues/Soul,6.0,Rental event,,750.0,0.0,17094.0,,6821.0,,0.0,0.0,12334.01,19155.01,2023,2023_Magic_Stick.xlsx,,2023-03-11
Magic Stick,2023-03-14,2023-03-14 00:00:00,Soulside,Rock,1.0,In-House - Zach,57.0,750.0,0.076,1245.5,21.85087719,801.0,14.05263158,2150.0,1.726214372,-3855.61,-3054.61,2023,2023_Magic_Stick.xlsx,,2023-03-14
Magic Stick,2023-03-15,2023-03-15 00:00:00,Boombox,Electronic/Dance,6.0,Rental event,,750.0,0.0,9733.2,,6141.0,,0.0,0.0,6479.79,12620.79,2023,2023_Magic_Stick.xlsx,,2023-03-15
Magic Stick,2023-03-17,2023-03-17 00:00:00,Desert Hearts,Electronic/Dance,5.0,Paxahau - Tom Pattyn,423.0,750.0,0.564,12043.5,28.47163121,14485.0,34.24349882,10150.0,0.8427782621,-4336.39,10148.61,2023,2023_Magic_Stick.xlsx,,2023-03-17
Magic Stick,2023-03-18,2023-03-18 00:00:00,Esseks,Electronic/Dance,5.0,Paxahau - Tom Pattyn,267.0,750.0,0.356,7598.2,28.4576779,5846.0,21.89513109,7750.0,1.019978416,-4554.7,1291.3,2023,2023_Magic_Stick.xlsx,,2023-03-18
Majestic Theatre,2023-03-19,2023-03-19 00:00:00,Young Nudy,Hip-Hop/R&B,,,982.0,1100.0,0.8927272727272727,32109.0,32.69755600814664,6047.53,6.158380855397149,15000.0,0.4671587405400355,9505.54,15553.07,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-19
Majestic Theatre,2023-03-21,2023-03-21 00:00:00,You're Wrong About Sarah Marshall,Comedy/Other,,,321.0,400.0,0.8025,13692.0,42.65420560747664,2665.13,8.302585669781932,2000.0,0.1460706982179374,3691.83,6356.96,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-03-21
Magic Stick,2023-03-23,2023-03-23 00:00:00,Wax Tailor,Hip-Hop/R&B,1.0,In-House - Zach,233.0,750.0,0.3106666667,5613.75,24.09334764,2752.0,11.8111588,2500.0,0.4453351147,-1850.84,901.16,2023,2023_Magic_Stick.xlsx,,2023-03-23
Magic Stick,2023-04-01,2023-04-01 00:00:00,Mat Zo,Electronic/Dance,5.0,Paxahau - Tom Pattyn,222.0,750.0,0.296,5542.0,24.96396396,6862.0,30.90990991,5300.0,0.9563334536,-3181.11,3680.89,2023,2023_Magic_Stick.xlsx,,2023-04-01
Majestic Theatre,2023-04-01,2023-04-01 00:00:00,Pinky Patel (2 shows),Comedy/Other,,,682.0,800.0,0.8525,34885.0,51.15102639296187,7614.15,11.16444281524927,13666.47,0.3917577755482299,14051.42,21665.57,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-01
Magic Stick,2023-04-07,2023-04-07 00:00:00,Black V  Neck,Electronic/Dance,5.0,Paxahau - Tom Pattyn,179.0,750.0,0.2386666667,4414.25,24.66061453,8987.0,50.20670391,3950.0,0.8948292462,-2535.13,6451.87,2023,2023_Magic_Stick.xlsx,,2023-04-07
Majestic Theatre,2023-04-08,2023-04-08 00:00:00,Marauda,Electronic/Dance,,,510.0,1100.0,0.4636363636363636,17022.5,33.37745098039215,7494.9,14.69588235294118,11000.0,0.6462035541195477,-310.59,7184.31,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-08
Magic Stick,2023-04-08,2023-04-08 00:00:00,Deepfake,Electronic/Dance,5.0,Paxahau - Tom Pattyn,184.0,750.0,0.2453333333,3499.75,19.02038043,6619.0,35.97282609,1550.0,0.4428887778,-1785.53,4833.47,2023,2023_Magic_Stick.xlsx,,2023-04-08
Majestic Theatre,2023-04-10,2023-04-10 00:00:00,Unknown Mortal Orchestra,Rock,,,1100.0,1100.0,1.0,38700.5,35.18227272727272,12818.14,11.65285454545454,18370.6,0.4746863735610651,13284.13,26102.27,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-10
Magic Stick,2023-04-13,2023-04-13 00:00:00,Wave,Electronic/Dance,1.0,In-House - Zach,226.0,750.0,0.3013333333,5133.0,22.71238938,4521.0,20.00442478,3532.0,0.6880966297,-4162.05,358.95,2023,2023_Magic_Stick.xlsx,,2023-04-13
Magic Stick,2023-04-14,2023-04-14 00:00:00,Mau P,Electronic/Dance,5.0,Paxahau - Tom Pattyn,900.0,750.0,1.2,20400.0,22.66666667,,0.0,6050.0,0.2965686275,6988.2,6988.2,2023,2023_Magic_Stick.xlsx,,2023-04-14
Magic Stick,2023-04-14,2023-04-14 00:00:00,Marsh,Electronic/Dance,5.0,Paxahau - Tom Pattyn,248.0,750.0,0.3306666667,5936.75,23.93850806,5595.0,22.56048387,4500.0,0.757990483,-2375.51,198.42,2023,2023_Magic_Stick.xlsx,,2023-04-14
Majestic Theatre,2023-04-15,2023-04-15 00:00:00,The Moutain Goats,Rock,,,1100.0,1100.0,1.0,52092.0,47.35636363636364,12503.65,11.36695454545454,27491.89,0.5277564693235045,18938.66,31442.31,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-15
Magic Stick,2023-04-15,2023-04-15 00:00:00,Dude,Comedy/Other,1.0,In-House - Zach,291.0,750.0,0.388,3536.75,12.15378007,3498.0,12.02061856,0.0,0.0,1501.52,4999.52,2023,2023_Magic_Stick.xlsx,,2023-04-15
Magic Stick,2023-04-19,2023-04-19 00:00:00,All Hands on Deck,Electronic/Dance,,,694.0,750.0,0.9253333333,14367.0,20.70172911,14964.0,21.56195965,14000.0,0.9744553491,-1597.07,13366.93,2023,2023_Magic_Stick.xlsx,,2023-04-19
Magic Stick,2023-04-20,2023-04-20 00:00:00,Super Crunch,Electronic/Dance,1.0,In-House - Zach,55.0,750.0,0.07333333333,1081.0,19.65454545,1117.0,20.30909091,0.0,0.0,-617.7,499.3,2023,2023_Magic_Stick.xlsx,,2023-04-20
Majestic Theatre,2023-04-22,2023-04-22 00:00:00,Snow Tha Product,Hip-Hop/R&B,,,1100.0,1100.0,1.0,42659.3,38.78118181818182,13959.95,12.69086363636364,17349.89,0.4067082675993276,21288.07,35248.02,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-22
Magic Stick,2023-04-22,2023-04-22 00:00:00,Tinlicker,Electronic/Dance,5.0,Paxahau - Tom Pattyn,800.0,750.0,1.066666667,23595.0,29.49375,,0.0,13000.0,0.5509641873,2946.5,2946.5,2023,2023_Magic_Stick.xlsx,,2023-04-22
Majestic Theatre,2023-04-23,2023-04-23 00:00:00,Lizzy McAlpine,Pop,,,1100.0,1100.0,1.0,41030.0,37.3,3187.19,2.897445454545454,18560.67,0.4523682671216182,23080.59,26267.78,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-23
Majestic Theatre,2023-04-25,2023-04-25 00:00:00,Welcome to Nightvale,Comedy/Other,,,400.0,400.0,1.0,17925.0,44.8125,1739.16,4.3479,6854.11,0.3823771269177127,4248.9,5988.06,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-25
Majestic Theatre,2023-04-28,2023-04-28 00:00:00,Bear Grillz,Electronic/Dance,,,359.0,1100.0,0.3263636363636363,10623.5,29.59192200557103,4444.29,12.37963788300836,7750.0,0.7295147550242387,-7125.09,-2680.8,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-04-28
Magic Stick,2023-04-28,2023-04-28 00:00:00,Kursa,Electronic/Dance,5.0,Paxahau - Tom Pattyn,176.0,750.0,0.2346666667,3882.5,22.05965909,5589.0,31.75568182,4600.0,1.184803606,-4151.83,1437.17,2023,2023_Magic_Stick.xlsx,,2023-04-28
Magic Stick,2023-04-29,2023-04-29 00:00:00,Kyle Walker,Electronic/Dance,5.0,Paxahau - Tom Pattyn,294.0,750.0,0.392,7377.5,25.09353741,11368.0,38.66666667,150650.0,20.42019654,-352.45,11015.55,2023,2023_Magic_Stick.xlsx,,2023-04-29
Magic Stick,2023-05-06,2023-05-06 00:00:00,Eli & Fur,Electronic/Dance,5.0,Paxahau - Tom Pattyn,508.0,750.0,0.6773333333,13943.75,27.44832677,14257.0,28.06496063,5450.0,0.3908561183,4739.51,18996.51,2023,2023_Magic_Stick.xlsx,,2023-05-06
Majestic Theatre,2023-05-06,2023-05-06 00:00:00,Mac Ayres,Hip-Hop/R&B,,,858.0,1100.0,0.78,27144.5,31.63694638694639,5996.6,6.98904428904429,9066.05,0.3339921531065224,10792.01,16788.61,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-05-06
Majestic Theatre,2023-05-10,2023-05-10 00:00:00,Yves Tumor,Rock,,,719.0,1100.0,0.6536363636363637,26220.0,36.4673157162726,5826.58,8.103727399165507,11500.0,0.4385964912280701,6466.34,12292.92,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-05-10
Magic Stick,2023-05-10,2023-05-10 00:00:00,Against the Current,Pop,1.0,In-House - Zach,382.0,750.0,0.5093333333,12074.0,31.60732984,3190.0,8.35078534,7750.0,0.6418751035,-761.99,2428.01,2023,2023_Magic_Stick.xlsx,,2023-05-10
Majestic Theatre,2023-05-11,2023-05-11 00:00:00,Sullivan King,Electronic/Dance,,,1100.0,1100.0,1.0,52349.0,47.59,19986.21,18.16928181818182,17786.35,0.3397648474660452,16350.75,36336.96,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-05-11
Majestic Theatre,2023-05-12,2023-05-12 00:00:00,Yaeji,Electronic/Dance,,,909.0,1100.0,0.8263636363636364,31096.5,34.20957095709571,10147.76,11.16365236523652,10750.0,0.345698068914508,10318.06,20465.82,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-05-12
Magic Stick,2023-05-18,2023-05-18 00:00:00,Cupcakke,Hip-Hop/R&B,1.0,In-House - Zach,346.0,750.0,0.4613333333,14241.0,41.15895954,4790.0,13.84393064,7500.0,0.5266484095,1986.48,6776.48,2023,2023_Magic_Stick.xlsx,,2023-05-18
Magic Stick,2023-05-20,2023-05-20 00:00:00,Claude Von Stroke,Electronic/Dance,5.0,Paxahau - Tom Pattyn,825.0,750.0,1.1,35675.0,43.24242424,21474.0,26.02909091,19750.0,0.5536089699,7703.63,29177.63,2023,2023_Magic_Stick.xlsx,,2023-05-20
Majestic Theatre,2023-05-23,2023-05-23 00:00:00,Future Islands,Rock,,,1070.0,1100.0,0.9727272727272728,39114.5,36.55560747663552,14058.12,13.13842990654206,16000.0,0.4090554653645067,14532.29,28590.41,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-05-23
Majestic Theatre,2023-06-04,2023-06-04 00:00:00,Jerry Harrison & Adrian Belew,Rock,,,801.0,1100.0,0.7281818181818182,41036.0,51.23096129837703,10205.39,12.74081148564294,18000.0,0.4386392435909932,8555.49,18760.88,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-04
Majestic Theatre,2023-06-09,2023-06-09 00:00:00,Whoreible Decisions,Comedy/Other,,,279.0,400.0,0.6975,20878.5,74.83333333333333,4764.21,17.07602150537634,10000.0,0.4789616112268601,2998.98,7763.189999999999,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-09
Magic Stick,2023-06-09,2023-06-09 00:00:00,Agents of Time,Electronic/Dance,5.0,Paxahau - Tom Pattyn,262.0,750.0,0.3493333333,6227.5,23.76908397,7239.0,27.62977099,6500.0,1.043757527,,7239.0,2023,2023_Magic_Stick.xlsx,,2023-06-09
Majestic Theatre,2023-06-16,2023-06-16 00:00:00,Jeff Arcuri (2 shows),Comedy/Other,,,800.0,800.0,1.0,29572.0,36.965,11654.54,14.568175,11826.14,0.399910050047342,9842.9,21497.44,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-16
Majestic Theatre,2023-06-21,2023-06-21 00:00:00,Ruel,Pop,,,1101.0,1100.0,1.000909090909091,69112.76,62.77271571298819,4152.72,3.771771117166213,25500.0,0.3689622581994989,23492.58,27645.3,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-21
Majestic Theatre,2023-06-22,2023-06-22 00:00:00,Yo La Tengo,Rock,,,658.0,1100.0,0.5981818181818181,23689.0,36.0015197568389,8740.36,13.28322188449848,10000.0,0.4221368567689645,6041.71,14782.07,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-22
Majestic Theatre,2023-06-24,2023-06-24 00:00:00,MC Magic (rental),Hip-Hop/R&B,,,708.0,1100.0,0.6436363636363637,54514.0,76.99717514124293,13966.0,19.72598870056497,34560.0,0.6339655868217339,13169.03,27135.03,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-24
Majestic Theatre,2023-06-28,2023-06-28 00:00:00,Between the Buried & Me,Metal/Hard Rock,,,900.0,1100.0,0.8181818181818182,28628.0,31.80888888888889,12258.68,13.62075555555556,18000.0,0.6287550649713567,3519.76,15778.44,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-06-28
Magic Stick,2023-07-07,2023-07-07 00:00:00,Dr Dre Orchestra,Hip-Hop/R&B,6.0,Rental event,659.0,750.0,0.8786666667,35585.0,53.99848255,,0.0,18854.0,0.5298299845,14209.7,14209.7,2023,2023_Magic_Stick.xlsx,,2023-07-07
Majestic Theatre,2023-07-07,2023-07-07 00:00:00,Patrick Hinds,Comedy/Other,,,299.0,400.0,0.7475,13357.0,44.67224080267559,3564.29,11.92070234113712,4000.0,0.2994684435127648,2019.48,5583.77,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-07
Majestic Theatre,2023-07-08,2023-07-08 00:00:00,Rare Earth,Rock,,,367.0,400.0,0.9175,11522.5,31.39645776566757,6073.28,16.54844686648501,5000.0,0.4339336081579518,-1466.19,4607.089999999998,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-08
Magic Stick,2023-07-09,2023-07-09 00:00:00,Probass Hardi,Electronic/Dance,6.0,Rental event,21.0,250.0,0.084,8388.0,399.4285714,350.0,16.66666667,0.0,0.0,5792.14,6142.14,2023,2023_Magic_Stick.xlsx,,2023-07-09
Majestic Theatre,2023-07-12,2023-07-12 00:00:00,Jenny Lewis,Rock,,,975.0,1100.0,0.8863636363636364,40489.0,41.52717948717949,13640.41,13.9901641025641,17626.29,0.4353352762478698,12952.53,26592.94,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-12
Majestic Theatre,2023-07-14,2023-07-14 00:00:00,Underoath,Metal/Hard Rock,,,801.0,1100.0,0.7281818181818182,45138.18,56.35228464419475,13807.6,17.23795255930088,42500.0,0.9415532482700898,-6774.02,7033.579999999998,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-14
Magic Stick,2023-07-14,2026-05-27 00:00:00,Altin Gin,Rock,1.0,In-House - Zach,493.0,750.0,0.6573333333,12966.5,26.30121704,5840.0,11.84584178,5500.0,0.4241699765,3528.25,9368.25,2023,2023_Magic_Stick.xlsx,,2023-07-14
Magic Stick,2023-07-21,2023-07-21 00:00:00,Bigbabygucci,Hip-Hop/R&B,,,126.0,750.0,0.168,3249.5,25.78968254,1209.0,9.595238095,1669.6,0.5138021234,-41.19,1167.81,2023,2023_Magic_Stick.xlsx,,2023-07-21
Magic Stick,2023-07-22,2023-07-22 00:00:00,Golf Clap,Electronic/Dance,5.0,Paxahau - Tom Pattyn,270.0,750.0,0.36,5023.5,39.34,8468.0,31.36296296,4550.0,0.9057430079,-2654.07,5813.93,2023,2023_Magic_Stick.xlsx,,2023-07-22
Majestic Theatre,2023-07-22,1900-07-11 00:00:00,Gina Yashere,Comedy/Other,,,210.0,400.0,0.525,7084.5,33.73571428571429,2049.48,9.759428571428572,2877.13,0.4061161691015597,-1450.61,598.8700000000001,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-22
Majestic Theatre,2023-07-26,2023-07-26 00:00:00,Declan McKenna,Pop,,,1101.0,1100.0,1.000909090909091,47919.4,43.52352406902816,4493.05,4.080881017257039,18404.86,0.3840795168553863,16069.29,20562.34,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-07-26
Magic Stick,2023-07-29,2023-07-29 00:00:00,Sacha Robbotti,Electronic/Dance,5.0,Paxahau - Tom Pattyn,179.0,750.0,0.2386666667,3504.5,19.57821229,7402.0,41.35195531,5350.0,1.526608646,-5248.69,2153.31,2023,2023_Magic_Stick.xlsx,,2023-07-29
Majestic Theatre,2023-08-03,2023-08-03 00:00:00,Goth Babe,Rock,,,1100.0,1100.0,1.0,43400.0,39.45454545454545,15236.56,13.85141818181818,15996.04,0.3685723502304148,15196.99,30433.55,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-08-03
Magic Stick,2023-08-04,2023-08-04 00:00:00,Claude Von Stroke,Electronic/Dance,5.0,Paxahau - Tom Pattyn,852.0,750.0,1.136,36459.0,42.79225352,24300.78,28.52204225,20000.0,0.5485613977,8700.67,33001.45,2023,2023_Magic_Stick.xlsx,,2023-08-04
Majestic Theatre,2023-08-11,2023-08-11 00:00:00,Coco Jones,Hip-Hop/R&B,,,1100.0,1100.0,1.0,21340.0,19.4,10612.27,9.647518181818182,18147.84,0.8504142455482662,16388.02,27000.29,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-08-11
Magic Stick,2023-08-12,2023-08-12 00:00:00,Honey Luv,Electronic/Dance,,,148.0,250.0,0.592,2643.75,17.86317568,4062.0,27.44594595,3500.0,1.323877069,-3290.29,771.71,2023,2023_Magic_Stick.xlsx,,2023-08-12
Magic Stick,2023-08-18,2023-08-18 00:00:00,Biscits,Electronic/Dance,5.0,Paxahau - Tom Pattyn,231.0,250.0,0.924,4740.0,20.51948052,6972.0,30.18181818,4420.0,0.9324894515,19.02,6991.02,2023,2023_Magic_Stick.xlsx,,2023-08-18
Magic Stick,2023-08-19,2023-08-19 00:00:00,Simon Doty,Electronic/Dance,5.0,Paxahau - Tom Pattyn,185.0,750.0,0.2466666667,3937.5,21.28378378,3700.0,20.0,3400.0,0.8634920635,-1142.92,2557.08,2023,2023_Magic_Stick.xlsx,,2023-08-19
Majestic Theatre,2023-08-19,2023-08-19 00:00:00,Glaive,Pop,,,573.0,1100.0,0.5209090909090909,20084.0,35.05061082024433,3252.1,5.675567190226876,13000.0,0.6472814180442144,967.66,4219.759999999999,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-08-19
Magic Stick,2023-08-20,2023-08-20 00:00:00,Last Last,Hip-Hop/R&B,1.0,In-House - Zach,295.0,750.0,0.3933333333,4432.5,15.02542373,3838.0,13.01016949,945.84,0.2133874788,1063.96,4901.96,2023,2023_Magic_Stick.xlsx,,2023-08-20
Majestic Theatre,2023-08-20,2023-08-20 00:00:00,Local Natives,Rock,,,724.0,1100.0,0.6581818181818182,31500.0,43.50828729281768,10000.82,13.81328729281768,21500.0,0.6825396825396826,382.68,10383.5,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-08-20
Magic Stick,2023-08-23,2023-08-23 00:00:00,Fishbone,Rock,1.0,In-House - Zach,288.0,750.0,0.384,9216.25,32.00086806,3893.0,13.51736111,5750.0,0.6238980062,-772.17,3120.83,2023,2023_Magic_Stick.xlsx,,2023-08-23
Magic Stick,2023-08-25,2023-08-25 00:00:00,Taylor Swift Dance Party,Electronic/Dance,1.0,In-House - Zach,113.0,750.0,0.1506666667,2562.0,22.67256637,1596.0,14.12389381,1424.5,0.556010929,-196.01,1399.99,2023,2023_Magic_Stick.xlsx,,2023-08-25
Majestic Theatre,2023-08-27,2023-08-27 00:00:00,JVKE,Pop,,,1100.0,1100.0,1.0,69720.0,63.38181818181818,5914.5,5.376818181818182,20000.0,0.2868617326448652,17752.28,23666.78,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-08-27
Majestic Theatre,2023-09-14,2023-09-14 00:00:00,Pup,Rock,,,837.0,1100.0,0.7609090909090909,29364.5,35.08303464755078,10104.2,12.07192353643967,15500.0,0.5278482521411909,6134.19,16238.39,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-09-14
Majestic Theatre,2023-09-16,2023-09-16 00:00:00,Tallest Man on Earth,Rock,,,469.0,1100.0,0.4263636363636364,23162.0,49.38592750533049,4904.49,10.45733475479744,13000.0,0.5612641395389,2876.09,7780.58,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-09-16
Majestic Theatre,2023-09-20,2023-09-20 00:00:00,Mister Wives/Bishop Briggs,Pop,,,782.0,1100.0,0.7109090909090909,43554.5,55.6962915601023,10575.07,13.52310741687979,26500.0,0.608433112537166,1789.26,12364.33,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-09-20
Magic Stick,2023-09-22,2023-09-22 00:00:00,Lastings,Rock,1.0,In-House - Zach,137.0,750.0,0.1826666667,3129.0,22.83941606,2095.0,15.2919708,4700.0,1.502077341,-4053.76,-1958.76,2023,2023_Magic_Stick.xlsx,,2023-09-22
Magic Stick,2023-09-23,2023-09-23 00:00:00,Rodriguez Jr,Electronic/Dance,5.0,Paxahau - Tom Pattyn,114.0,750.0,0.152,2193.0,19.23684211,3002.0,26.33333333,3900.0,1.778385773,-4990.76,-1988.76,2023,2023_Magic_Stick.xlsx,,2023-09-23
Majestic Theatre,2023-09-24,2023-09-24 00:00:00,Noah Cyrus,Country/Americana,,,1101.0,1100.0,1.000909090909091,52793.09,47.95012715712988,10557.83,9.589309718437784,23500.0,0.4451340128035695,10238.89,20796.72,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-09-24
Majestic Theatre,2023-09-27,2023-09-27 00:00:00,Sammy Rae,Jazz/Blues/Soul,,,1105.0,1100.0,1.004545454545455,42666.0,38.61176470588235,8874.24,8.030986425339366,17768.59,0.4164578352786762,16706.91,25581.15,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-09-27
Magic Stick,2023-09-29,2023-09-29 00:00:00,Matt Sassari,Electronic/Dance,5.0,Paxahau - Tom Pattyn,275.0,750.0,0.3666666667,6293.75,22.88636364,6933.0,25.21090909,4950.0,0.7864945382,-3220.5,3712.5,2023,2023_Magic_Stick.xlsx,,2023-09-29
Majestic Theatre,2023-10-02,2023-10-02 00:00:00,Broken Social Scene,Rock,,,749.0,1100.0,0.6809090909090909,28445.0,37.97730307076102,8745.91,11.676782376502,21500.0,0.7558446124099139,-1898.84,6847.07,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-10-02
Majestic Theatre,2023-10-04,2023-10-04 00:00:00,VNV Nation,Electronic/Dance,,,613.0,1100.0,0.5572727272727273,24441.0,39.87112561174551,8464.77,13.80876019575856,12500.0,0.5114357023035064,2967.26,11432.03,2023,2023_show_results_-_Majestic_Theatre.xlsx,,2023-10-04
Magic Stick,2023-10-05,2023-10-05 00:00:00,Mochakk,Electronic/Dance,5.0,Paxahau - Tom Pattyn,859.0,750.0,1.145333333,32464.75,37.79365541,27242.0,31.71362049,15500.0,0.4774409167,8089.21,35331.21,2023,2023_Magic_Stick.xlsx,,2023-10-05
Magic Stick,2023-10-06,2023-10-06 00:00:00,Beats Soundsystem,Electronic/Dance,1.0,In-House - Zach,175.0,750.0,0.2333333333,4280.0,24.45714286,2446.0,13.97714286,6000.0,1.401869159,-5263.44,-2817.44,2023,2023_Magic_Stick.xlsx,,2023-10-06
